id,target_grammar_id,target_usage_index,type,question,options,correct_index,explanation
GT_N2_125_05,N2_125,0,CHOICE,値段[ねだん]も______、気に入ったものを全部買ってしまった。,"[""かまわず"", ""抜きにして"", ""（どちらでも可）"", ""にかかわらず""]",2,文意：不顾价格，把中意的东西全买了。考点：「～もかまわず」侧重于不听劝、不在意利害关系；「～抜きにして」侧重于把……排除后再看核心。
GT_N2_126_01,N2_126,0,CHOICE,3週間[しゅうかん]も水をやらなかったのだから、花が枯[か]れてしまう______。,"[""のも当然だ"", ""のももっともだ（どちらでも可）"", ""（どちらでも可）"", ""にきまっている""]",2,文意：因为三周都没浇水，花枯萎了也是理所当然的。考点：「～も当然だ」表示因果必然。「～のもっともだ」语意也非常接近。
GT_N2_126_02,N2_126,0,CHOICE,大事な書類をなくしたんだから、上司に叱[しか]られる______。,"[""のも当然だ"", ""わけにはいかない"", ""に相違ない"", ""どころではない""]",0,文意：弄丢了这么重要的文件，被上司训斥也是理所当然的。考点：表示由于某种过错导致结果是合理的。
GT_N2_126_03,N2_126,0,CHOICE,あんなひどいことを言われては、彼が怒[おこ]る______。,"[""のも当然だ"", ""にほかならない"", ""に限る"", ""次第だ""]",0,文意：被说了那么过分的话，他生气也是理所当然的。考点：用于对他人的情感反应表示理解和认同。
GT_N2_126_04,N2_126,0,CHOICE,全然[ぜんぜん]勉強[べんきょう]しなかったのだから、不合格[ふごうかく]になる______。,"[""のも当然だ"", ""のもとで"", ""ばかりか"", ""としたら""]",0,文意：既然完全没学习，不及格也是理所当然的。考点：强调动作或状态的必然性。
GT_N2_126_05,N2_126,0,CHOICE,これだけ品質[ひんしつ]が良いのだから、値段[ねだん]が高い______。,"[""のも当然だ"", ""（どちらでも可）"", ""のももっともだ"", ""にきまっている""]",1,文意：质量这么好，价格高也是理所当然的。考点：评价基于事实的合理逻辑。
GT_N2_127_01,N2_127,0,CHOICE,父親は毎日朝から酒を飲んで暴[あば]れているし、息子は仕事もせず賭[か]けごとに夢中[むちゅう]だ。本当に、親も親______子も子だ。,"[""なら"", ""とは"", ""といえ"", ""のごとく""]",0,文意：父亲整天喝酒闹事，儿子不务正业沉迷赌博。真是有其父必有其子。考点：「～も～なら～も～だ」常用于贬义，表示双方都不像样。
GT_N2_127_02,N2_127,0,CHOICE,夜中に夫婦[ふうふ]喧嘩[げんか]をして近所に迷惑[めいわく]をかけるなんて、夫も夫______妻も妻だ。,"[""なら"", ""から"", ""だとしても"", ""のみならず""]",0,文意：半夜吵架打扰邻居，丈夫不像话，妻子也好不到哪儿去。考点：表示并列的双重负面评价。
GT_N2_127_03,N2_127,0,CHOICE,上司が怠[なま]けている______、部下もやる気がない。全く、あの職場[しょくば]は上も上______下も下だ。,"[""なら / なら"", ""から / から"", ""につけ / につけ"", ""にしろ / にしろ""]",0,文意：上级偷懒，下属也没干劲。那个职场真是上梁不正下梁歪。考点：结构化的并列否定评价。
GT_N2_127_04,N2_127,0,CHOICE,客[きゃく]も客______店員も店員だ。あの店[みせ]には二度と行きまい。,"[""なら"", ""ともなれば"", ""とあって"", ""どころか""]",0,文意：顾客素质差，店员态度也恶劣。那家店我再也不想去了。考点：用于表达对某个环境全盘否定的感受。
GT_N2_127_05,N2_127,0,CHOICE,学校がこれほど汚[よご]れている______、生徒にマナーがない______仕方[しかた]がない。学校も学校______生徒も生徒だ。,"[""なら / も / なら"", ""から / こそ / なら"", ""ので / だし / といい"", ""ものか / し / さえ""]",0,文意：由于学校这么脏，学生没礼貌也是没办法。学校和学生都不行。考点：考察句型结构的完整性。
GT_N2_128_01,N2_128,0,CHOICE,あんなに注文[ちゅうもん]も計算[けいさん]も間違[まちが]えるようなレストラン、もう二度と行く______。,"[""ものか"", ""まい"", ""（どちらでも可）"", ""ばかりに""]",2,文意：那种点菜和结账都能弄错的餐厅，我再也不会去了。考点：「～ものか」表示强烈的否定意志。此处与表示否定意志的「まい」语意相通。
GT_N2_128_02,N2_128,0,CHOICE,「彼[かれ]は正直[しょうじき]な人[ひと]ですね。」「正直[しょうじき]な______。さっきも嘘[うそ]を付[つ]きましたよ。」,"[""もんか"", ""わけがない"", ""（どちらでも可）"", ""ものではない""]",2,文意：“他是个诚实的人呢。”“哪儿诚实了，刚才还在撒谎呢。”考点：「～もんか」用于口语中的反驳或强烈否定。
GT_N2_128_03,N2_128,0,CHOICE,あんな高いばかりで不味[まず]い店[みせ]、二度と行く______。,"[""ものか"", ""どころか"", ""にきまっている"", ""わけにはいかない""]",0,文意：那种又贵又难吃的店，谁还会再去啊！考点：表达决不再做的情感。
GT_N2_128_04,N2_128,0,CHOICE,「お疲れですか。」「疲れている______。まだまだ元気[げんき]ですよ。」,"[""もんですか"", ""どころではない"", ""（どちらでも可）"", ""はずはない""]",2,文意：“您累了吗？”“哪儿的话，我还有精神呢。”考点：「～もんですか」是女性常用的礼貌否定反问形式。
GT_N2_128_05,N2_128,0,CHOICE,あんな奴[やつ]に負[ま]けてたまる______。絶対[ぜったい]に勝[か]ってやる。,"[""か"", ""ものか"", ""（どちらでも可）"", ""どころではない""]",2,文意：怎么能输给那种家伙！绝对要赢。考点：「～てたまるか/ものか」是惯用的强烈否定/抗议表达。
GT_N2_129_01,N2_129,0,CHOICE,毎日深夜[しんや]まで残業[ざんぎょう]を続けるのは、肉体的[にくたいてき]にもつらい______。,"[""ものがある"", ""わけだ"", ""ばかりだ"", ""に値する""]",0,文意：每天加班到深夜，肉体上确实感到很痛苦。考点：「～ものがある」表示说话人感觉到具有某种特性或倾向。
GT_N2_129_02,N2_129,0,CHOICE,彼女のピアノ演奏[えんそう]には、人の心を動[うご]かす______。,"[""ものがある"", ""ことにしている"", ""にきまっている"", ""かぎりだ""]",0,文意：她的钢琴演奏确实有打动人心的地方。考点：表达某种深层的特质或感染力。
GT_N2_129_03,N2_129,0,CHOICE,性格[せいかく]は別[べつ]として、彼の絵の才能[さいのう]には見るべき______。,"[""ものがある"", ""のみならず"", ""からには"", ""際して""]",0,文意：抛开性格不说，他在绘画上的才能确实值得一读（欣赏）。考点：「見るべきものがある」是固定搭配，意为“有看头、值得评价”。
GT_N2_129_04,N2_129,0,CHOICE,この古い町並[まちな]みを見て回ると、どこか懐[なつ]かしい______。,"[""ものがある"", ""どころではない"", ""といっても過言ではない"", ""かぎりである""]",0,文意：四处看看这老街景，总觉得有些怀念。考点：用于含蓄地表达内心的某种感受。
GT_N2_129_05,N2_129,0,CHOICE,毎日同じ作業[さぎょう]の繰り返[く]りかえしで、最近は少し______。,"[""飽ききってしまった"", ""嫌になるものがある"", ""（どちらでも可）"", ""ばかりに""]",2,文意：每天重复同样的操作，最近确实有点厌烦了。考点：「～ものがある」常接在心理感受词后，增加主观感触的厚度。
GT_N2_130_01,N2_130,0,CHOICE,娘があまりに楽しみにしていた______、遊園地に行けなくなったことをすぐには言い出せなかった。,"[""ものだから"", ""せいで"", ""ばかりに"", ""さえ（どれでも可）""]",0,文意：正因为女儿那么期待，去不成游乐园这件事我没法马上说出口。考点：「～ものだから」用于说明由于客观情况导致的个人行为及其原因。
GT_N2_130_02,N2_130,0,CHOICE,以前[いぜん]から欲しかった本がやっと手に入った______、早速[さっそく]徹夜[てつや]して読んでしまった。,"[""ものだから"", ""どころか"", ""のみならず"", ""に際して""]",0,文意：因为早就想要的书终于到手了，不觉间通宵读完了。考点：用于解释导致某种冲动或自然结果的背景。
GT_N2_130_03,N2_130,0,CHOICE,「遅かったですね。」「すみません、バスが遅れた______。」,"[""もんですから"", ""（どちらでも可）"", ""もので"", ""のに""]",1,文意：“你迟到了啊。”“抱歉，因为公共汽车没来。”考点：在口语中用于辩解时，常用「～もんで/もんですから」。
GT_N2_130_04,N2_130,0,CHOICE,言葉[ことば]が通[つう]じない______、友達ができない。,"[""ものだから"", ""ことだから"", ""からして"", ""ならでは""]",0,文意：因为语言不通，所以交不到朋友。考点：表示原因或由于某种状况导致了不便的结果。
GT_N2_130_05,N2_130,0,CHOICE,部屋[へや]が静[しず]かすぎた______、つい居眠[いねむ]りをしてしまった。,"[""ものだから"", ""かたわら"", ""に即して"", ""によって""]",0,文意：由于房间太安静了，不自觉地打起盹来。考点：用来说明无意识中发生的行为的原因。
GT_N2_131_01,N2_131,0,CHOICE,常識[じょうしき]のある大人なら、目上の人に対して失礼なことを言う______。,"[""ものではない"", ""わけではない"", ""はずではない"", ""ことではない""]",0,文意：如果是有常识的成年人，就不该对长辈说没礼貌的话。考点：「～ものではない」表示基于社会常识或道德的忠告或劝说。
GT_N2_131_02,N2_131,0,CHOICE,希望[きぼう]する会社に就職[しゅうしょく]できなかったくらいで、そんなにがっかりする______。,"[""ものではない"", ""どころではない"", ""（どちらでも可）"", ""からには""]",0,文意：不过是没能去理想的公司工作，别那么垂头丧气的。考点：用于开导或劝解他人不要陷入某种不当的情绪。
GT_N2_131_03,N2_131,0,CHOICE,消費者[しょうひしゃ]を騙[だま]すようなことをする______。,"[""ものではない"", ""べきではない"", ""（どちらでも可）"", ""わけにはいかない""]",2,文意：不该做欺骗消费者的事。考点：「～ものではない」和「～べきではない」都表示不该做某事，前者侧重于社会常识和本分。
GT_N2_131_04,N2_131,0,CHOICE,人のプライバシーを勝手[かって]に覗[のぞ]く______。,"[""ものではない"", ""というものではない"", ""ばかりではない"", ""おそれがある""]",0,文意：不该随意偷窥他人的隐私。考点：表达普遍公认的非道德行为的禁止。
